GP,W,L,MIN,PTS,FGA,FG%,3PA,3P%,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,累積前三隊,勝率,DFG_percent,DIFF_percent,Player,Team,當年有無入選,position,Final_Position,是否首次入選,C,C-F,F,F-C,F-G,G,G-F
1.0550591425928169,0.5634536861720495,1.250136478710798,1.49745414705264,2.5763156335881083,2.1846081134275983,0.7875818352331173,0.9682449252532054,0.7544702279238188,2.4264076736262123,0.6538043984201195,3.2301149108100145,3.2877161104799506,3.4699232527184742,0.8137574027721693,2.5598389906730055,0.6654158434658501,2.9619849229487913,2.594037700425153,2.771093583263287,4.893206104963888,-0.13674599078050398,0.3018201889104105,0.556372763782475,-0.30305088740184044,-0.2339509871555071,-0.3789729908198488,Karl-Anthony Towns,MIN,0,C,C,0,1,0,0,0,0,0,0
0.6605521577184134,0.7550870171833821,0.34337762880091266,1.49745414705264,2.4773915175941585,2.4923506987739517,0.4586424201698911,1.8762680548701205,0.7615359836041478,1.1433969403226958,0.8452121075180656,0.31039041510055354,0.5712323355995443,0.5248861829541437,2.786782392275167,1.9241052189439931,2.134993812652132,0.24770371506521982,0.9405684170270893,2.327171890290974,1.6282091842954876,0.42208211327525635,1.6427959316764136,0.556372763782475,0.3111193348832533,0.16542889941720476,0.1648619831031969,Kyrie Irving,BOS,1,G,G,0,0,0,0,0,0,1,0
1.0550591425928169,1.521620341228713,0.2038762672763149,1.576288080543087,2.4773915175941585,2.8000932841203054,-0.12495976784551141,1.971849436935059,0.4859715120713242,1.9987374291917068,0.4986089586109741,-0.07044321477459366,0.251646009143026,0.1667059987936169,1.2647345432299975,2.1783987276355976,1.8900641511210845,0.0009508779848952319,1.194948306780638,1.7564154278980013,-0.35057682823081626,-0.13674599078050398,1.5804249668965993,-0.21985697923662323,0.8136222440256023,-0.31564232759083444,-0.18863074994678286,Donovan Mitchell,UTA,0,G,G,0,0,0,0,0,0,1,0
0.502749363768652,-0.5863462998959468,1.5291392017599934,1.6663840045321687,2.4609041649285,2.3824426325788255,0.24642344270974473,1.2071983804155515,0.5707605802352697,2.5485991720360714,0.6331116731122339,-0.3243323013580252,0.6244967233422974,0.4054927882339682,1.433850970901683,2.9412792537104124,0.910345504996897,0.0009508779848952319,0.558998582396767,1.6839384168004812,-0.2516375276045011,-0.13674599078050398,-1.4133813425344766,-0.21985697923662323,-1.363890362257911,0.2289666086446819,0.22830939672755224,Zach LaVine,CHI,0,G,G,0,0,0,0,0,0,1,0
0.8972563486430554,1.202231456209825,0.27362694803861376,1.8353138620116975,2.329005343603233,2.8660381238373813,-0.16740356333754128,1.4461518355778975,-0.022762896912350353,2.67079067044593,-0.27736824043475306,0.8181685882674163,3.6073024369364686,2.952551875597713,4.92892380944985,4.339893551514239,3.1147124587763195,0.24770371506521982,2.0852779209180565,3.35090967204345,5.190024006842834,18.86340954711535,1.3309411077773432,5.213751221897065,0.5902876177401136,-0.061491490680927054,-0.11611942009037672,Russell Westbrook,OKC,1,G,G,0,0,0,0,0,0,1,0
1.0945098410802572,1.9048870032513783,-0.14487713653517947,1.6100740520389925,2.0981824062840158,2.3824426325788255,0.24642344270974473,2.449756347259751,0.7686017392844766,0.10476920383889624,0.5503407718806892,-0.4512768446497409,0.3049103968857791,0.047312604073441414,0.2500359771998843,0.5254909211401663,1.1552751665279442,0.4944565521455444,0.3046186926432185,1.375911119636019,-0.44951612885713144,-0.13674599078050398,1.4868685197268783,1.3326025068015732,1.204457840025207,-0.5516395332928916,-0.4605482369083057,Klay Thompson,GSW,0,G,G,0,0,0,0,0,0,1,0
0.8972563486430554,0.37182035516071676,1.180385797948499,1.227166375085394,2.081695053618357,1.7010126221690423,0.8512475284711615,0.06022179563629078,0.3587879098254053,2.976269416470577,0.1106203590881105,1.7067803913094266,1.956106416911124,1.9974047178363088,0.6446409751004839,2.1783987276355976,0.1755565204037561,0.4944565521455444,2.0852779209180565,1.7745346806723816,2.6176021905586397,0.42208211327525635,0.021150847401247178,-0.21985697923662323,-0.4147182005445848,-0.2521046183633579,-0.3699090745877981,Julius Randle,NOP,0,C-F,C-F,0,0,1,0,0,0,0,0
1.2128619365425781,1.4577425642249353,0.5526296710878092,1.5199781280499107,2.065207700952699,2.008755207515396,0.7981927841061248,-0.9911734070780318,-0.39018219228944845,1.9987374291917068,0.7107093930168066,2.8492812809348678,1.7430488659401115,2.1963937090366015,0.2500359771998843,0.9069311841775736,-0.31430280265833765,2.221726411707817,0.558998582396767,1.9557272084161825,2.716541491184955,-0.13674599078050398,0.4265621184700387,3.6612917358588684,0.5344539611687414,-0.6242540581242942,-0.7505935563339302,LaMarcus Aldridge,SAS,0,C-F,C-F,0,0,1,0,0,0,0,0
1.0550591425928169,1.202231456209825,0.5526296710878092,1.7114319665267097,2.0487203482870404,2.1846081134275983,0.39497672693184704,-0.9433827160455626,-0.969574158076411,2.3653119244212832,0.6227653104582908,-0.19738775806630948,1.3169337639980871,0.9228641653547289,2.3921773943745674,1.9241052189439931,1.1552751665279442,0.24770371506521982,0.6861885272735407,1.9738464611905624,0.7377554786586509,0.42208211327525635,0.11470729457096832,1.3326025068015732,0.422786648025997,0.4468101831388883,0.43677947006471984,DeMar DeRozan,SAS,0,G,G,0,0,0,0,0,0,1,0
0.857805650155615,0.18018702414938406,1.3198871594730968,1.4073582230635584,2.0487203482870404,2.0527184339934466,-0.178014512210548,2.1630122010649355,0.23867006325981585,2.976269416470577,0.0175030952026234,0.4373349583922691,2.009370804653877,1.639224533675782,2.2794331092601103,2.9412792537104124,1.1552751665279442,-0.2458019590954295,0.17742874776644424,2.0100849667393224,1.9250270861744332,4.3338788416655785,-0.41544590605745146,-0.21985697923662323,-0.5822191702587011,0.2925043178721584,0.25550114542370456,Luka Doncic,DAL,0,F-G,F-G,0,0,0,0,0,1,0,0
0.6605521577184134,0.3079425781569392,0.8316323941370047,1.8127898810144267,2.0487203482870404,2.2285713399056486,0.2994781870747813,1.3505704535129595,0.22453855189915803,1.3266841879374838,0.3020280681860567,0.31039041510055354,0.5712323355995443,0.5248861829541437,3.237759532732995,2.5598389906730055,2.3799234741831787,0.9879622263061939,0.558998582396767,2.245635252806264,1.331391282416542,-0.13674599078050398,1.1438282134379008,-0.21985697923662323,-0.24721723083046826,0.38327247391141117,0.44584338629677056,Jrue Holiday,NOP,0,G,G,0,0,0,0,0,0,1,0
1.2128619365425781,1.07447590220227,0.9711337556616024,1.1821184130908529,2.0322329956213827,2.536313925252002,-0.10373787009949723,2.49754703829222,0.5354318018336256,0.4102479498635431,0.364106244109715,-0.19738775806630948,0.1983816214002731,0.08711040231349997,2.8431545348323954,2.5598389906730055,1.400204828058991,-0.4925547961757541,-0.07695114198710401,1.7564154278980013,0.9356340799112812,-0.13674599078050398,0.1770782593507824,-0.21985697923662323,0.14361836516913673,0.38327247391141117,0.3733320564403645,D'Angelo Russell,BKN,0,G,G,0,0,0,0,0,0,1,0
0.7789042531807344,0.3079425781569392,1.0408844364239014,1.5537640995458162,2.0322329956213827,1.94281036779832,-0.0612940746074681,1.6851052907402435,0.5001030234319815,2.4264076736262123,0.7003630303628634,-0.3243323013580252,-0.014675929570739309,-0.11187858888679263,2.5049216794890246,1.0340779385233758,1.645134489590038,-0.2458019590954295,0.05023880288967026,1.7926539334467613,0.5398768774060205,-0.13674599078050398,0.1770782593507824,-0.21985697923662323,-0.3588845439732126,-0.016107412661300696,0.06515890455063852,Mike Conley,MEM,0,G,G,0,0,0,0,0,0,1,0
0.7789042531807344,1.1383536792060476,0.13412558651401602,1.5988120615403572,2.015745642955724,2.338479406100775,0.16153585172568574,1.8284773638376515,0.5778263359155985,0.532439448273402,0.6124189478043476,0.056501328517122036,0.14511723365752,0.12690820055355853,0.5882688325432553,0.5254909211401663,0.42048618193480325,0.0009508779848952319,0.9405684170270893,1.2853148557641185,-0.35057682823081626,0.42208211327525635,1.6427959316764136,-0.21985697923662323,0.6461212743114858,0.08373755898187743,0.1467341506390954,CJ McCollum,POR,0,G,G,0,0,0,0,0,0,1,0
1.1734112380551378,1.0105981251984923,0.9711337556616024,1.3172622990744758,1.9827709376244074,2.140644886949547,0.7875818352331173,0.15580317770122906,0.5001030234319815,0.5935351974783312,0.41066487605245894,2.4684476510597206,3.394244885965456,3.3107320597582404,1.0392459730010835,1.1612246928691785,0.910345504996897,1.7282207375471679,0.3046186926432185,2.472125912486015,5.48684190872178,0.42208211327525635,0.9255298367085515,-0.21985697923662323,0.08778470859776455,-0.3610264056104608,-0.47867606937240725,Nikola Vucevic,ORL,0,C,C,0,1,0,0,0,0,0,0
-0.7202222893419985,-0.9057351849148345,-0.2843784980597772,1.6663840045321687,1.9662835849587488,2.2285713399056486,0.002371618630575961,1.30277976248049,0.062026171251595326,2.2431204260114246,-0.06526780602892053,-0.4512768446497409,0.1983816214002731,-0.032282992406675516,3.8014809583052798,3.449866271093622,2.134993812652132,1.2347150633865185,0.558998582396767,2.1369197361599834,0.5398768774060205,-0.13674599078050398,-1.4133813425344766,0.556372763782475,-0.8613874531155616,0.12912163700150378,0.21924548049550147,John Wall,WAS,0,G,G,0,0,0,0,0,0,1,0
1.2523126350300184,0.8828425711909372,1.250136478710798,1.373572251567652,1.9662835849587488,2.074700047232472,0.15092490285267826,2.5453377293246895,0.9452456312926969,0.3491522006586137,0.9124634647686952,0.564279501683985,0.4647035601140384,0.5248861829541437,0.30640811975711285,0.9069311841775736,0.1755565204037561,0.0009508779848952319,0.9405684170270893,1.2581359766025486,-0.15269822697818589,-0.13674599078050398,0.08352181218106126,-0.21985697923662323,-0.07971626111635201,0.15635208381327936,0.1467341506390954,Buddy Hield,SAC,0,G,G,0,0,0,0,0,0,1,0
1.1734112380551378,1.7771314492438233,0.13412558651401602,1.3060003085758407,1.8673594689647988,1.7449758486470925,0.7133051931220666,0.3947566328635751,0.09735494965323938,1.5710671847572015,0.5762066785155467,2.595392194351436,2.7550722330524198,2.8331584808775383,3.012270962504081,2.5598389906730055,1.8900641511210845,0.741209389225869,1.4493281965341858,2.6080203082938658,5.091084706216519,6.56919125788862,1.2997556253874358,-0.21985697923662323,0.9252895571683467,-0.17041327792803057,-0.4152286557480519,Nikola Jokic,DEN,1,C,C,1,1,0,0,0,0,0,0
1.2523126350300184,1.3299870102173803,0.7618817133747059,1.6889079855294395,1.8508721162991402,1.7889390751251433,0.4586424201698911,1.063826307318144,0.7332729608828326,1.1433969403226958,0.8089998382292649,-0.07044321477459366,2.2224283556248894,1.679022331915841,0.47552454742879824,0.9069311841775736,-0.06937314112729079,0.24770371506521982,0.558998582396767,1.5389843946054402,1.0345733805375965,-0.13674599078050398,0.14589277696087535,-0.21985697923662323,0.3669529914546255,-0.007030597057375293,-0.07986375516217369,Tobias Harris,PHI,0,F,F,0,0,0,1,0,0,0,0
-1.8248418469903278,-1.5445129549526102,-1.5398907517811569,1.362310261069017,1.8508721162991402,1.3932700368226882,0.989189863820257,0.44254732389604434,0.45064273366968016,2.1209289276015655,0.5193016839188604,0.564279501683985,2.115899580139383,1.7188201301558994,-0.5391740186013149,-0.11024285058884592,0.910345504996897,0.9879622263061939,0.3046186926432185,1.5661632737670101,-0.44951612885713144,-0.13674599078050398,-0.47781687083726554,-0.21985697923662323,-1.363890362257911,-0.3428727744026106,-0.3155255771954935,JaKarr Sampson,CHI,0,F,F,0,0,0,1,0,0,0,0
0.9761577456179361,1.3938647872211578,0.2038762672763149,0.7766867551399841,1.8508721162991402,1.7669574618861177,-0.19923640995656294,0.6337100880259211,0.4789057563909953,2.8540779180607183,0.8607316514989801,-0.4512768446497409,-0.2277334805417515,-0.2710697818470267,1.9412002539167397,1.669811710252388,0.42048618193480325,-0.7393076332560788,-0.8400908112477488,1.2490763502153583,0.2430589755270749,0.42208211327525635,0.8943443543186443,-0.21985697923662323,0.7577885874542302,0.31973476468393464,0.3461403077442122,Lou Williams,LAC,0,G,G,0,0,0,0,0,0,1,0
0.7000028562058537,0.9467203481947148,0.2038762672763149,1.1933804035894884,1.8178974109678236,1.283361970627562,0.20397964721771486,1.3983611445454285,0.9876401653746694,2.5485991720360714,1.0055807286541831,-0.07044321477459366,1.3169337639980871,0.9626619635947873,0.3627802623143414,0.5254909211401663,0.1755565204037561,-0.2458019590954295,0.17742874776644424,1.3306129877000688,0.2430589755270749,-0.13674599078050398,0.5513040480296669,-0.21985697923662323,0.5344539611687414,0.17450571502113016,0.09235065324679083,Danilo Gallinari,LAC,0,F,F,0,0,0,1,0,0,0,0
0.42384796679377135,-0.07532408386572621,0.8316323941370047,1.1595944320935825,1.7684353529708483,1.4152516500617136,1.233241687899425,0.01243110460382153,0.38705093254672046,1.5710671847572015,0.2761621615511991,3.4840039973934465,1.7963132536828648,2.435180498476953,0.024547406970970284,1.1612246928691785,-0.5592324641893845,0.4944565521455444,1.9580879760412824,1.5480440209926305,2.716541491184955,-0.13674599078050398,-0.29070397649782326,-0.21985697923662323,-0.5822191702587011,-0.2611814339672833,-0.3699090745877981,John Collins,ATL,0,F-C,F-C,0,0,0,0,1,0,0,0
1.2128619365425781,0.24406480115316162,1.8778926055714877,1.2609523465812995,1.702485942308215,1.8329023016031938,-0.27351305206761445,1.6373145997077745,0.21747279621882912,1.9987374291917068,0.6175921291313194,-0.07044321477459366,0.0385884581720138,0.00751480583338304,3.463248102961909,3.449866271093622,0.6654158434658501,-0.4925547961757541,-0.07695114198710401,1.5389843946054402,2.5186628899323242,0.42208211327525635,-1.1950829658051274,-0.21985697923662323,-0.7497201399728176,0.5194247079702903,0.5999299622416335,Trae Young,ATL,0,G,G,0,0,0,0,0,0,1,0
-0.5624194953922371,-0.011446306861948643,-0.9818853056827659,1.373572251567652,1.65302388431124,2.008755207515396,-0.22045830770257788,1.6373145997077745,0.3517221541450764,1.2655884387325544,0.1054471777611393,-0.3243323013580252,1.1571406007698282,0.7636729723944947,1.8284559688022826,1.5426649559065855,2.624853135714225,-0.2458019590954295,0.3046186926432185,1.7020576695748608,0.045180374274444504,-0.13674599078050398,1.1750136958278077,0.556372763782475,1.0927905268824627,0.2198897930407565,0.2645650616557553,Victor Oladipo,IND,0,G,G,0,0,0,0,0,0,1,0
0.0687916804068083,-0.5863462998959468,0.7618817133747059,1.4186202135621928,1.6365365316455813,1.7889390751251433,-0.14618166559152634,1.8284773638376515,0.4789057563909953,1.204492689527625,0.8400389261910944,0.6912240449757004,2.5420146820814074,2.1167981125564848,-0.3136854483724008,0.6526376754859687,0.1755565204037561,0.4944565521455444,0.6861885272735407,1.4483881307335398,1.5292698836691725,-0.13674599078050398,-1.1015265186354064,-0.21985697923662323,-1.0288884228296782,0.17450571502113016,0.17392589933524769,Lauri Markkanen,CHI,0,F,F,0,0,0,1,0,0,0,0
0.5816507607435327,0.8189647941871597,0.13412558651401602,1.5650260900444517,1.6365365316455813,1.4811964897787895,0.19336869834470813,0.2035938687336983,0.37998517686639205,2.3042161752163537,0.7520948436325786,1.325946761434279,0.3049103968857791,0.6442795776743192,1.1519902581155403,0.5254909211401663,3.1147124587763195,0.4944565521455444,-0.07695114198710401,1.7201769223492411,-0.15269822697818589,-0.13674599078050398,0.8631588719287373,1.3326025068015732,0.47862030459736926,0.002046218546550108,-0.01641634153781834,Jimmy Butler,PHI,0,G-F,G-F,0,0,0,0,0,0,0,1
0.7789042531807344,0.4995759091682719,0.8316323941370047,1.5087161375512754,1.6365365316455813,1.8329023016031938,0.12970300510666408,1.6373145997077745,0.06909192693192423,1.0823011911177662,0.21925716695451275,0.056501328517122036,0.9440830497988156,0.7238751741544363,0.30640811975711285,1.0340779385233758,-0.06937314112729079,0.0009508779848952319,0.813378472150315,1.0769434488587477,-0.05375892635187069,-0.13674599078050398,-0.1659620469381951,-0.21985697923662323,-0.1355499176877242,-0.43364093044186336,-0.4605482369083057,Kyle Kuzma,LAL,0,F,F,0,0,0,1,0,0,0,0
1.0550591425928169,1.968764780255156,-0.2843784980597772,1.2834763275785703,1.570587120982948,1.7010126221690423,-0.029461227988445693,1.732895981772713,0.5990236029565847,0.9601096927079075,0.6589775797470915,-0.3243323013580252,1.3169337639980871,0.9228641653547289,1.3211066857872258,1.5426649559065855,0.910345504996897,-0.7393076332560788,0.558998582396767,1.348732240474449,0.2430589755270749,-0.13674599078050398,2.3288765442543684,-0.21985697923662323,1.3161251531679514,-0.14318283111625438,-0.1251833363224275,Khris Middleton,MIL,0,F,F,0,0,0,1,0,0,0,0
0.0687916804068083,-0.011446306861948643,0.13412558651401602,1.5988120615403572,1.570587120982948,1.5031781030178146,0.5647519088999643,-0.3698944236559321,0.25986733030080206,2.3042161752163537,-0.179077795222294,-0.07044321477459366,0.7842898865705565,0.564683981194202,0.5882688325432553,1.7969584645981906,-0.31430280265833765,0.4944565521455444,1.4493281965341858,1.0588241960843676,-0.2516375276045011,-0.13674599078050398,-0.2595184941079162,-0.21985697923662323,-0.07971626111635201,-0.29748869638298425,-0.26114207980318893,Brandon Ingram,LAL,0,F,F,0,0,0,1,0,0,0,0
0.9761577456179361,1.521620341228713,0.06437490575171714,1.4524061850580992,1.5540997683172895,1.854883914842219,-0.07190502348047481,1.3983611445454285,0.5213002904729682,0.71572669588819,0.7158825743437778,0.056501328517122036,0.3049103968857791,0.20650379703367563,1.6029673985733683,1.288371447214981,0.6654158434658501,0.0009508779848952319,0.3046186926432185,1.276255229376929,-0.05375892635187069,-0.13674599078050398,1.1126427310479936,-0.21985697923662323,0.8694559005969745,-0.21579735594765695,-0.16143900125063054,Jamal Murray,DEN,0,G,G,0,0,0,0,0,0,1,0
0.8972563486430554,0.37182035516071676,1.180385797948499,1.7001699760280742,1.5376124156516313,2.074700047232472,-0.3371787453056578,1.063826307318144,0.32345913142376126,1.3877799371424129,-0.05492144337497736,0.31039041510055354,0.4647035601140384,0.4452905864740266,0.30640811975711285,1.0340779385233758,0.910345504996897,0.741209389225869,0.43180863751999277,1.131301207181888,-0.15269822697818589,-0.13674599078050398,-0.19714752932810212,-0.21985697923662323,-0.4147182005445848,0.19265934622898032,0.1467341506390954,Andrew Wiggins,MIN,0,F-G,F-G,0,0,0,0,0,1,0,0
0.5816507607435327,-0.7141018539035019,1.808141924809189,1.3397862800717466,1.5376124156516313,1.7889390751251433,-0.5387867738927974,2.258593583129874,0.33052488710409017,1.4488756863473427,0.679670305054977,-0.4512768446497409,0.0385884581720138,-0.11187858888679263,0.2500359771998843,0.6526376754859687,0.42048618193480325,-0.7393076332560788,0.558998582396767,0.8142142836302363,-0.2516375276045011,-0.13674599078050398,-1.8499780959931753,-0.21985697923662323,-1.5313913319720274,0.573885601593842,0.5092907999211259,Tim Hardaway Jr.,DAL,0,G,G,0,0,0,0,0,0,1,0
1.0156084441053763,1.521620341228713,0.13412558651401602,1.3060003085758407,1.5376124156516313,1.3932700368226882,-0.04007217686145316,2.5931284203571585,0.7332729608828326,0.9601096927079075,0.9538489153844679,-0.7051659312331723,-0.33426225602725745,-0.5098565712873778,0.41915240487156996,0.27119741244856144,-0.5592324641893845,-0.4925547961757541,-0.07695114198710401,0.6873795142095754,-0.35057682823081626,-0.13674599078050398,1.3309411077773432,-0.21985697923662323,0.8136222440256023,0.18358253062505556,0.31894855904805985,JJ Redick,PHI,0,G,G,0,0,0,0,0,0,1,0
0.029340981919367962,-0.07532408386572621,0.13412558651401602,0.8555206886304307,1.5211250629859727,1.6790310089300169,0.4055876758048545,0.15580317770122906,0.5424975575139545,0.7768224450931195,0.7572680249595498,-0.3243323013580252,-0.38752664377001056,-0.39046317656720214,1.3211066857872258,0.6526376754859687,-0.06937314112729079,-0.4925547961757541,-0.8400908112477488,0.9591683058252769,-0.35057682823081626,-0.13674599078050398,0.3018201889104105,0.556372763782475,-0.1355499176877242,-0.07964512188877786,0.037967155854486234,Derrick Rose,MIN,0,G,G,0,0,0,0,0,0,1,0
